dlnGDP,dlnC,dlnIG,dlnIP,dlnCG,dlnEx,dlnIm,dlnEL,dlnpL,dlnpE,dlnpZ,dlnpEF,dlnO_ann,dlnE,dlnY_RoW,dlnpZ_RoW,dlnpO_RoW,dlnEF_ann,dlnER_ann,dlnEY_ann,dlnEZ_ann,dlnKZ_ann,dlnKE_ann,dlnu,devGDP,devC,devIG,devIP,devCG,devEx,devIm,devEL,devpL,devpE,devpZ,devpEF,devO_ann,devE,devY_RoW,devpZ_RoW,devpO_RoW,devu,devEF_ann,devER_ann,devEY_ann,devEZ_ann,devKZ_ann,devKE_ann,devZe_RoW,devPiY,devPiY_RoW,devR,devRB,devRW,devRER
0.201985051,-0.378370589,3.443911127,4.102148489,4.225546519,-3.413836915,0.081455909,1.020653525,0.07892022,0.223623864,-0.457329255,1.577119674,-2.969007712,2.034757501,0.1024153,0.781545471,5.715598894,-6.350066838,-0.681281485,-5.14980052,-3.946962538,-3.232631796,-3.6106488,-0.594259036,-5.851154096,-8.807682944,-3.407097791,-24.03585786,7.464146315,-4.443867914,-11.28642497,-2.03708019,-0.913209268,-5.079958206,0.906767006,-1.604673374,-0.354139428,-4.011425508,-1.965289648,-2.295641432,-11.82136781,-7.808436944,-1.840078259,-6.571668627,1.474376616,-4.938341047,3.782038451,7.327672478,-11.28642497,0.447220671,-0.609775798,-0.295953118,-0.315446109,-0.046209002,-2.693393861
-2.480532261,1.504541834,3.885205798,6.134597648,-5.270395644,-9.914235753,-4.734129826,0.420441898,-3.978619934,1.814849211,-0.532975872,-4.415567693,NaN,-1.683404122,-0.186609968,0.914092683,6.209775858,NaN,NaN,NaN,NaN,NaN,NaN,0.719917957,-7.904647857,-7.146446304,-0.292503034,-17.21470272,2.674681666,-13.64222877,-15.45542228,-1.768717289,-4.513432273,-3.503291447,0.545323171,-6.478376883,NaN,-5.393076568,-1.84335555,-1.622270496,-5.984070621,-6.913052542,NaN,NaN,NaN,NaN,NaN,NaN,-15.45542228,1.876432266,0.544999167,-0.644977498,-0.30621448,0.019762878,2.644028716
2.61595001,2.178995689,4.333328534,6.790582472,-7.109213022,8.236271277,8.660101874,0.977251099,1.416354289,2.605343482,0.679547108,-1.189811173,NaN,3.071242841,0.618975311,1.573140611,-1.632260745,NaN,NaN,NaN,NaN,NaN,NaN,6.763050006,-4.915800334,-4.85755944,3.29281114,-9.839166407,-3.914261709,-4.765045588,-6.308612639,-0.961770406,-2.752596217,-1.081469594,1.389483743,-8.066720426,NaN,-2.005480824,-0.926286994,-0.293394798,-7.9618793,-0.04781772,NaN,NaN,NaN,NaN,NaN,NaN,-6.308612639,-1.101469255,0.612254458,-0.500687731,-0.210966199,-0.024996721,5.835521343
1.835359799,5.512347792,2.453781068,6.747756832,3.061062332,-4.95231773,4.64206835,0.371636737,1.421334025,0.207437995,0.095753785,-2.81717831,NaN,1.368745588,0.397950325,0.383475177,-3.20895485,NaN,NaN,NaN,NaN,NaN,NaN,-0.069261736,-2.762628973,0.723135383,5.021445386,-2.579196072,-0.308087255,-9.156453607,-1.245510756,-0.774756489,-1.028399424,-0.994062059,1.642192421,-11.21680861,NaN,-0.306533971,-0.241536295,-0.152310719,-11.47124057,-0.076704406,NaN,NaN,NaN,NaN,NaN,NaN,-1.245510756,-0.656423385,0.505393815,-0.36325812,-0.326754058,-0.0940163,5.67968822
1.143692128,-1.6777538,3.709453587,14.29978653,0.320961712,2.794050667,4.798208451,0.740651377,0.367099477,0.356562588,-0.743240422,-2.547425031,-0.018362271,-1.011692921,0.267594859,0.499572789,3.418722584,1.85869218,10.09831834,-0.924365876,2.872213435,-8.61107724,-10.0379944,1.661913598,-1.354083818,-0.919520067,8.026832538,12.19507641,0.570779293,-5.883556478,3.924750401,-0.228538818,-0.406039638,-0.684532496,1.046639896,-14.02046025,-1.017700146,-0.973675318,0.301302941,0.112345139,-8.284595951,1.575276223,-0.132663955,4.880565154,0.941848187,-1.825735063,-4.741990024,-2.411550537,3.924750401,0.126790143,-0.346168776,-0.315883366,-0.433243991,-0.031333735,7.248153013
-0.996681135,3.130041563,-16.73104367,0.622034017,-7.808509824,-4.477476061,1.412017816,0.913424223,-4.772085185,0.956138705,-3.398954647,11.08398129,NaN,1.261851211,0.065709725,1.368149603,11.10341837,NaN,NaN,NaN,NaN,NaN,NaN,1.058012535,-2.135016407,2.220214666,-9.392122738,13.29049361,-6.67889019,-9.960587594,5.677311947,0.485632756,-4.975807686,0.307698174,-2.216528643,-3.097951068,NaN,0.647771308,0.630588883,1.258747525,2.685429397,2.584597458,NaN,NaN,NaN,NaN,NaN,NaN,5.677311947,2.181456917,0.44912459,-0.358197807,-0.201466475,0.134196856,-1.031010417
1.553157791,-0.021028447,6.158154337,0.698221134,2.015218589,2.193376231,0.153341838,0.155119586,1.416852172,-2.53152568,0.484303407,6.185099751,NaN,-2.533146201,0.068150136,0.472980327,6.915705229,NaN,NaN,NaN,NaN,NaN,NaN,0.542181698,-0.410514189,2.191892412,-3.915667494,14.48999804,-4.116109699,-7.437828981,6.154707421,0.44181553,-3.414668485,-2.094055163,-1.611629865,3.047265142,NaN,-1.509433561,0.9503466,1.528775679,9.601960888,3.049894666,NaN,NaN,NaN,NaN,NaN,NaN,6.154707421,-0.389052271,-0.70638287,-0.239638348,0.032877788,0.194557608,-2.240924972
0.800817085,-0.030096192,0.631192018,-7.559796385,-3.653065218,11.53623268,-3.628301901,0.867933341,0.715414556,2.369598153,0.23143938,2.701501112,NaN,-0.071195189,-0.41399979,0.266965534,-4.970279404,NaN,NaN,NaN,NaN,NaN,NaN,-0.488429794,0.523277947,2.144546003,-3.964034307,7.480081353,-7.240931093,4.370287836,2.845439623,1.115959154,-2.614974065,0.509358787,-1.276689463,5.85924154,NaN,-1.18744428,0.775291157,1.616422698,4.800582988,2.465336956,NaN,NaN,NaN,NaN,NaN,NaN,2.845439623,-0.146638369,-0.111066891,-0.126084689,-0.005164856,0.168980113,-9.76073584
0.629099393,-2.038390219,-5.060415784,0.011013583,7.244181487,-5.630314599,-5.678700746,0.457666871,0.11400943,3.769664293,1.191380166,3.744065085,3.515207142,6.165538999,-0.424694375,0.246400451,1.869772804,1.909571286,-10.30446709,-1.945352832,1.223093332,4.856825968,2.583708204,-0.031102878,1.253274331,0.084609793,-9.703493616,8.1012111,0.50670907,-1.0274279,-2.511622683,1.389538527,-2.476534828,4.628554192,0.000201029,9.891006465,1.944491341,5.390362945,0.575589333,1.711021421,7.035187265,2.325906322,2.006811807,-4.691896283,-0.191616436,-0.21191713,0.325786121,0.743914375,-2.511622683,0.791012265,0.13572404,0.233399908,0.319325364,0.168507701,-7.041520962
-1.203007972,1.711629574,-1.317658413,1.070216839,-2.744919411,-0.333021419,2.076070126,0.04206187,0.252632252,-1.198748245,-0.473302428,7.684802162,NaN,2.063476639,-0.509924661,0.467808603,6.668940403,NaN,NaN,NaN,NaN,NaN,NaN,-0.602930127,0.125049557,1.774717896,-11.69882768,9.848745574,-1.760478301,-1.151654199,-0.105464309,1.261072769,-2.257531356,3.906405885,-0.405680184,18.06393672,NaN,7.887774333,0.274932308,2.057417947,14.28974348,1.607951343,NaN,NaN,NaN,NaN,NaN,NaN,-0.105464309,0.207640314,0.618938948,0.839830989,0.354979123,0.05768642,-2.591591153
-0.450441195,-1.956670504,10.23984536,-5.860915884,0.048225611,9.361080807,0.857278732,0.42531121,1.31892168,-3.664641901,-0.817711774,-7.481426461,NaN,-6.212276615,-0.755612215,-0.263784473,-5.866765707,NaN,NaN,NaN,NaN,NaN,NaN,0.226937782,-0.271541263,-0.199182146,-2.12837285,4.734250543,-1.261505467,8.410541662,1.097767711,1.532405409,-1.026957738,0.853893415,-1.174158395,11.28808843,NaN,2.130312785,-0.289270049,1.704414525,9.249835289,1.717216232,NaN,NaN,NaN,NaN,NaN,NaN,1.097767711,0.4246242,0.454821373,0.860744888,0.250499506,0.03289867,-0.48485628
0.261935551,1.23542518,4.322947336,-5.093848889,2.556301159,-1.515896162,-0.177458997,0.0073678,1.557728624,-2.058110487,0.465298872,-2.170474632,NaN,-0.878462706,-0.220934249,-0.155696759,-1.81219894,NaN,NaN,NaN,NaN,NaN,NaN,-0.531279595,0.028414656,1.026463642,1.547698094,0.451672011,1.718400214,7.10492395,1.289608192,1.404544713,0.392453801,-0.450538989,-0.677658603,10.0463739,NaN,1.721829396,-0.338956914,1.492209534,8.51726186,1.068659792,NaN,NaN,NaN,NaN,NaN,NaN,1.289608192,-1.027410934,0.749399247,0.796486376,-0.067455141,-0.075209205,0.986393538
-1.597374719,-3.364895096,-2.611290947,-4.713641352,-5.497962882,-4.351014684,-7.095706626,-0.241856968,-2.185319926,9.284078641,-1.134128111,-5.492951169,0.260642929,-5.08114499,-0.66486011,0.089370301,-1.330799438,-1.464427777,0.956955734,-2.930221427,0.987144321,-4.404873874,-5.901973512,-0.1115912,-1.541497174,-2.337477995,-1.672395858,-3.393062104,-3.382470286,2.984937981,-5.406657722,1.047452589,-1.975760124,9.734251867,-1.797729577,5.704041571,1.725044356,-2.881219537,-0.854856013,1.557234653,8.524601061,0.842158617,1.083910924,-3.709892354,-2.002639745,1.251024631,-3.797588846,-4.407209949,-5.406657722,0.423911614,-0.379566279,0.688528933,-0.353384145,-0.214319756,1.996837882
1.794762615,3.76095907,17.46089169,2.002266769,2.789210357,-3.229748754,7.268612154,-0.115871267,1.159956164,-0.357161472,1.768087259,2.71944808,NaN,-0.151546098,-0.34184955,0.110729938,4.040568083,NaN,NaN,NaN,NaN,NaN,NaN,-0.533569675,0.275425619,1.437808547,15.23235815,-0.471746137,-0.22312313,0.014114505,2.297525417,0.836704928,-1.038128047,10.43060381,-0.03141657,9.788365055,NaN,-2.554676495,-1.071942982,1.674302156,14.16224276,0.197348754,NaN,NaN,NaN,NaN,NaN,NaN,2.297525417,-1.340829342,-0.82219044,0.369514892,-0.514771737,-0.048235193,4.310539837
1.57031346,-0.749884698,-3.117958523,-0.032295686,1.806419592,5.763230977,4.076198762,-0.11895642,0.246622351,-6.281573195,-0.846011574,-5.362755855,NaN,0.557893906,-0.013690949,-0.718789075,-8.704709859,NaN,NaN,NaN,NaN,NaN,NaN,0.279554454,1.86881475,0.719727422,11.62656447,0.459775082,1.928148281,6.069448031,6.854793639,0.642941643,-1.046878196,5.355028377,-0.892597808,5.99357396,NaN,-1.52502326,-0.986447547,0.990079823,7.308635466,0.370109369,NaN,NaN,NaN,NaN,NaN,NaN,6.854793639,0.828921848,-0.141313744,0.129989598,-0.489992401,0.010692889,3.830314465
0.469626484,2.365950266,-3.286051509,-1.501199776,2.273897862,-5.321981751,-2.395127681,-0.11974635,1.351365207,1.358253428,0.155916304,3.254315561,NaN,-1.757602526,0.205438864,-0.405940549,1.713888543,NaN,NaN,NaN,NaN,NaN,NaN,1.80887552,2.368478463,3.138160818,7.927097269,-0.037919495,4.523423036,1.078017985,4.994166137,0.467645783,0.023096603,8.064927954,-0.76279097,11.00165871,NaN,-2.821922486,-0.7081063,0.643435183,11.11389809,2.077290621,NaN,NaN,NaN,NaN,NaN,NaN,4.994166137,-0.088457461,-0.191640308,-0.448065894,0.183008976,0.125318041,-1.17371726
-0.744937699,-1.17237797,2.434000678,0.003608781,-4.855448597,0.655952737,-2.620959025,0.157841157,0.123886195,-0.793539394,0.294953277,-2.574480198,-6.50231169,2.470675996,-0.098387526,-0.12030428,-0.210641686,-6.667529735,3.668238237,-0.65041127,-5.681247907,1.169039311,-0.097328779,-0.449274119,1.665417603,2.041699163,10.02095209,1.003516004,-0.033518633,2.104450067,2.964786014,0.58798077,-0.152740713,8.758500231,-0.501873475,10.3457212,-5.223133469,0.0946277,-0.759966719,0.603037168,13.21657668,1.531843706,-4.820097548,-0.76169208,-1.337367678,-3.932493037,-2.333112443,-3.67592905,2.964786014,-0.529084062,0.096116588,-0.303585096,0.099928346,0.161220468,-2.720494976
0.78742719,-3.099464169,-5.528057487,-3.058291824,2.253276951,3.389353226,-2.42598236,-0.346408824,0.811954514,0.301281834,0.445210728,1.083964602,NaN,-2.119667549,0.086865106,-0.831392841,0.948778685,NaN,NaN,NaN,NaN,NaN,NaN,-1.451785806,2.509958999,-0.957623231,4.219914509,-0.987970652,2.493173106,5.905014998,1.187987924,0.220602825,0.348827557,10.66713582,-0.095134616,13.48509505,NaN,-1.596004151,-0.65259849,-0.13236001,16.67535032,-0.011469825,NaN,NaN,NaN,NaN,NaN,NaN,1.187987924,0.684317532,0.284866903,-0.104388152,0.580511937,0.155668712,-7.074891417
-3.328028647,0.087143291,-9.896214463,-3.102626613,-6.549520073,-1.881041597,-1.88750839,-0.37060665,0.075420296,-5.928634273,0.711608663,-4.188940679,NaN,0.893835253,0.252602945,-0.062636434,-1.660781018,NaN,NaN,NaN,NaN,NaN,NaN,-1.772121077,-0.743361205,-0.74659649,-5.894481463,-3.00078392,-3.810225551,4.475406905,0.005942827,-0.156309675,0.110964707,6.445399868,0.577369992,11.45405714,NaN,-0.29204021,-0.404690136,-0.087809237,17.68770706,-1.872307364,NaN,NaN,NaN,NaN,NaN,NaN,0.005942827,-0.532672924,0.064098875,-0.038938796,0.144496079,0.042905559,-0.920079004
1.070012226,0.893238888,-0.042040971,1.528398097,4.433006305,-2.316628659,-0.416970408,-0.630725569,0.933827471,-3.383948896,0.536777087,-2.592829693,NaN,-0.116306451,0.104137823,-0.308100779,-4.759088242,NaN,NaN,NaN,NaN,NaN,NaN,-0.783450007,0.419741844,0.294382254,-6.114909975,-0.364917089,0.837849339,2.646232355,0.348645901,-0.780689482,0.736159944,4.840529406,1.078274196,11.07882254,NaN,-0.018196004,-0.329210471,-0.282346398,15.72094542,-2.743489208,NaN,NaN,NaN,NaN,NaN,NaN,0.348645901,0.038054633,0.319540128,0.01686448,0.019618104,-0.045006836,0.26852498
-0.138295344,0.615635204,2.371452635,-2.365718573,-1.226477511,-2.553654384,-0.017049846,-0.055500592,0.932462383,-2.987412695,0.07409761,-17.09926468,3.63243381,-2.203633184,-0.040666689,-0.044790846,-12.08676812,-0.038068655,-14.39763292,-7.738797183,-1.39762483,2.512018747,0.776758786,0.426147385,0.394172449,1.08219507,-3.89337148,-1.608988839,-0.20599049,0.609054359,1.143407172,-0.819106662,1.372119469,3.672982414,1.1232326,-3.793114747,-2.058294423,-1.852545056,-0.421011809,-0.211957462,6.490683952,-2.404745477,-3.973117733,-16.62547891,-7.654794594,-4.886105119,0.469646928,-2.050059987,1.143407172,-0.873230333,-0.025235393,-0.042019147,-0.12238691,-0.116783134,3.269411634
0.238637717,0.183348331,2.159983421,-1.221918763,-7.45983576,1.785791445,-2.633196215,0.296500677,-1.136464449,-7.457992726,0.029365665,-10.64963016,NaN,-1.123885454,0.380810506,-0.900080502,-17.56446149,NaN,NaN,NaN,NaN,NaN,NaN,1.111856478,0.766161649,1.462556132,-1.862327546,-1.698331914,-7.517521199,2.931692254,-0.628130743,-0.496210955,-0.041700102,-1.95877551,1.133021317,-12.26256945,NaN,-2.628890024,-0.112119611,-0.999825804,-8.21792521,-1.378906238,NaN,NaN,NaN,NaN,NaN,NaN,-0.628130743,0.032961925,1.220333807,-0.216474371,-0.2969132,-0.196576529,4.557570898
0.177696764,-1.825723317,1.86422372,5.888623248,5.485431415,-0.601144281,-1.894634148,0.087460791,-0.67325383,0.879992039,0.093243884,6.007215283,NaN,0.801593095,0.049826526,0.246236198,-0.605396593,NaN,NaN,NaN,NaN,NaN,NaN,1.837656847,1.098579478,-0.141598344,-0.111134051,5.331552279,-1.919890344,2.878731605,-1.614264493,-0.373957608,-0.96700053,0.717106644,1.218377072,-4.176844232,NaN,-1.501219368,-0.153039085,-0.648796377,-6.037014849,0.376680988,NaN,NaN,NaN,NaN,NaN,NaN,-1.614264493,0.393537551,0.779444955,-0.194859627,0.023280367,-0.132575565,0.422615995
-0.357094017,-0.916951129,-1.008783028,-9.556549822,0.735117713,-2.552452776,-2.236025989,0.105413795,1.213176219,-4.349031165,-0.536442401,-10.17279728,NaN,0.908562622,0.499606673,-0.907418714,-11.21670731,NaN,NaN,NaN,NaN,NaN,NaN,0.291104483,0.917841308,-0.813617628,-1.220939478,-3.076233492,-1.105753335,0.874934457,-2.897560489,-0.225957687,0.025624464,-1.901868643,0.687153785,-12.41964655,NaN,-0.286118335,0.239019935,-1.462667212,-14.60071543,0.593086485,NaN,NaN,NaN,NaN,NaN,NaN,-2.897560489,-0.189251495,-0.02844688,-0.186231386,0.180580208,-0.059012587,-2.565355
-0.123179423,1.373809214,2.274972294,-0.050700021,3.486384807,-3.49808975,-0.419798894,0.019444593,0.146559446,-4.985140593,-0.357620977,-12.06931859,-0.027656319,-1.449698223,0.159646084,-0.200038502,-10.14644476,1.20912642,20.59904117,5.483224946,3.060475202,NaN,NaN,0.270197636,0.992231097,0.827381828,0.961186265,-1.975180726,2.430596023,-2.086692063,-2.322003381,-0.156503635,-0.010080717,-5.258725336,0.348516101,-22.75172409,-2.578995207,-1.445955261,0.276438403,-1.583824106,-22.28743539,0.799143362,-1.809681819,1.767879562,-0.721937067,-1.471660019,NaN,NaN,-2.322003381,-0.00440963,-0.278537774,-0.191190996,0.115574183,-0.104278751,0.386825185
-1.116271374,-1.294073805,-4.445137736,-2.884906956,-4.519096274,-1.17686889,0.128210459,0.473141442,7.061019878,-8.845131605,1.001499867,-8.215093153,NaN,-0.70951084,-0.119300159,-1.122583347,-14.90567208,NaN,NaN,NaN,NaN,NaN,NaN,0.167263477,0.093747238,-0.177839435,-3.571691066,-3.707937882,-2.062773949,-2.752501347,-1.155603525,0.373841588,6.913736343,-12.61209409,1.382990909,-29.45880675,NaN,-1.879241055,0.022202968,-2.64469887,-34.97752089,0.915641221,NaN,NaN,NaN,NaN,NaN,NaN,-1.155603525,-1.069263276,-1.097408777,-0.210223414,0.062427189,-0.119228326,3.113927171
-0.257960285,-0.153114796,1.358273245,4.09310784,7.823475202,-2.357867159,2.732710578,-0.339289116,0.047484613,-0.572756984,-0.335155492,7.359565031,NaN,2.139050291,0.227644265,0.126922078,4.22791899,NaN,NaN,NaN,NaN,NaN,NaN,-0.622510371,0.07217756,-0.0215526,-2.29972009,1.536359532,5.76548668,-4.63661957,2.659788489,0.09881938,6.875861456,-11.86107165,1.094811648,-20.84271862,NaN,0.526342615,0.104003823,-2.474758097,-28.81508014,0.258057821,NaN,NaN,NaN,NaN,NaN,NaN,2.659788489,-0.925823918,-0.243807529,-0.2436941,-0.36720925,-0.119442077,4.267146479
-3.875482409,-2.068964284,NaN,NaN,-6.866484521,-8.929876179,-7.114229117,-0.921710988,-0.284562917,-0.925044751,1.134246595,3.817499898,NaN,-2.300402707,-0.24227888,1.399934063,5.150397181,NaN,NaN,NaN,NaN,NaN,NaN,-0.414702006,-3.549984951,-1.761568222,NaN,NaN,-1.112566684,-13.14024421,-3.324886264,-0.751926424,6.560242782,-11.65390021,2.289181039,-16.02402808,NaN,-1.512099271,-0.293240947,-1.050359156,-22.0262917,-0.174279452,NaN,NaN,NaN,NaN,NaN,NaN,-3.324886264,-1.482564469,-1.260890248,-0.291837125,-0.572490694,-0.169684584,5.49239909
3.234595031,3.173939435,NaN,NaN,2.582474382,8.785917172,-1.220175269,-0.608392729,-4.034019161,-3.752975294,-5.562058884,1.518768075,3.145033851,2.463724546,0.55897264,0.936315969,7.864950194,0.661909246,4.011562487,2.243272242,-2.08383233,NaN,NaN,0.769386447,-0.046859643,1.759878312,NaN,NaN,1.442967764,-3.982861753,-3.367915716,-1.2830823,2.54763462,-14.48238919,-3.201147467,-13.7502202,0.06440635,1.213803683,0.103363969,-0.106449328,-12.816137,0.596493376,-0.136737062,3.007072478,2.998353404,-3.279029605,NaN,NaN,-3.367915716,3.957936767,-0.420386204,-0.375567586,-0.489610304,-0.041129108,2.362934023
-0.696181895,-3.634985612,NaN,NaN,-1.524228036,5.558732418,1.520382695,0.304850687,-1.0314809,7.776310994,4.616133016,12.23906308,NaN,0.35465593,0.323280534,0.731041747,8.309575597,NaN,NaN,NaN,NaN,NaN,NaN,0.352579732,-0.458801053,-1.508929371,NaN,NaN,-0.121892765,1.893473516,-0.619999169,-0.894679748,1.584094334,-5.998204715,1.495353788,-0.983071498,NaN,1.836590816,0.258778873,0.61765453,-3.437833445,0.971173948,NaN,NaN,NaN,NaN,NaN,NaN,-0.619999169,-2.500993076,0.465809429,-0.494784846,-0.287388404,0.052515476,-1.734765789
1.000651052,1.608447623,NaN,NaN,-0.704346644,-3.171208635,2.959791196,0.818778468,-0.555864349,-4.616259732,0.529775442,-5.134155495,NaN,-0.610292426,0.439852766,-0.291583566,-4.660474444,NaN,NaN,NaN,NaN,NaN,NaN,0.574204336,0.842329807,0.483379476,NaN,NaN,-0.879787787,-1.010581607,3.622615436,0.014810868,1.135170802,-10.12303526,2.113166325,-5.788305029,NaN,1.505358967,0.527107421,0.307007129,-7.281336218,1.589513586,NaN,NaN,NaN,NaN,NaN,NaN,3.622615436,-0.892289838,0.153061633,-0.58665354,-0.42792805,0.010699333,1.607639087
-0.12289708,0.220482823,NaN,NaN,-1.430477516,-3.851008887,3.831180069,0.533821265,-2.131235181,-4.381970156,-2.669327915,-2.606876838,NaN,1.740965732,0.268170873,-0.410897277,-3.440119729,NaN,NaN,NaN,NaN,NaN,NaN,0.042597419,1.036967723,1.105362366,NaN,NaN,-2.375876703,-4.642656647,8.797197499,0.647909009,-0.85864283,-14.2261031,-0.462359237,-8.237018606,NaN,3.540143362,0.621773076,-0.133060162,-10.12937164,1.698993788,NaN,NaN,NaN,NaN,NaN,NaN,8.797197499,0.962471278,-0.589027058,-0.692195729,-0.504910332,0.014631469,1.842905645
0.816334395,2.634209483,NaN,NaN,3.862792098,3.598168735,3.763455794,0.693800411,-2.236572185,0.067679076,-2.317439563,5.016227707,7.269671479,-0.263548979,0.269016454,0.157036358,8.337473431,3.661836775,-2.345144848,-4.601780738,8.772347765,NaN,NaN,0.858849732,2.188181713,4.158364192,NaN,NaN,1.410643698,-0.870912439,13.96765876,1.450946212,-2.936541686,-14.08180426,-2.683455519,-3.201363698,6.866509531,3.588058992,0.716651455,-0.013472109,-1.39328152,2.647193358,4.598423052,-2.521965677,-0.092680756,5.719526043,NaN,NaN,13.96765876,1.852716256,0.327339079,-0.810400149,-0.263716811,-0.003160793,-0.163880558
-0.054725765,-2.639105925,NaN,NaN,-1.985501452,-2.890341373,-3.918524231,0.321297593,0.857419589,2.705212533,1.318634342,7.006643391,NaN,-2.962599614,0.023090527,0.163471223,8.21393267,NaN,NaN,NaN,NaN,NaN,NaN,-0.438550496,2.485321449,1.95430547,NaN,NaN,-0.658902097,-3.627273764,11.51727012,1.89243076,-1.907889288,-11.48311891,-1.268872321,3.723141611,NaN,0.955245206,0.565930584,0.106183571,7.063550841,2.319117456,NaN,NaN,NaN,NaN,NaN,NaN,11.51727012,-1.03750409,0.188876263,-0.939822912,-0.357910137,0.052649056,0.251214214
-0.380693408,-2.06628668,NaN,NaN,3.466801846,3.031562619,-7.053463361,-0.607779705,0.322782578,9.315955122,1.374683716,9.451034852,NaN,-0.242594595,-0.168268717,0.407155062,0.744948847,NaN,NaN,NaN,NaN,NaN,NaN,-1.729296511,2.471753138,0.335684458,NaN,NaN,2.718088757,-0.495019252,5.981869314,1.415871576,-1.408171385,-2.428901142,0.20010763,13.02964473,NaN,1.059190393,0.224688774,0.46507532,7.934303788,0.718423502,NaN,NaN,NaN,NaN,NaN,NaN,5.981869314,0.27162404,0.016421769,-0.266013631,0.197532928,0.081839501,-3.071107209
-3.19553832,-0.887195724,NaN,NaN,-4.4346012,5.137364967,-12.78127922,-0.546621601,-5.115674933,8.636559655,-2.926136017,9.735567682,NaN,0.041019995,0.129287153,0.82068108,4.299047863,NaN,NaN,NaN,NaN,NaN,NaN,-1.214157122,-0.344680123,-0.096084966,NaN,NaN,-1.809672271,4.71832377,-5.249821811,1.010404698,-6.346873007,5.825824687,-2.633849921,22.5951317,NaN,1.461339829,0.181999061,1.234898426,12.27626685,-0.353449342,NaN,NaN,NaN,NaN,NaN,NaN,-5.249821811,5.675561384,-0.23076512,1.213565469,1.896537754,0.11577279,-11.10363234
-3.407428714,-6.029560132,NaN,NaN,3.254155966,0.196644195,-9.64987557,-1.201383484,2.332396746,14.6972225,3.060255539,-3.698005292,-4.199304331,-3.02761869,0.219256242,-0.307013628,-0.562233112,-6.630272173,7.411570682,-4.962206402,-4.407283022,NaN,NaN,-3.28004771,-3.365848296,-5.667525807,NaN,NaN,1.348694037,4.975115884,-13.34072386,-0.041874147,-3.842249388,20.05774866,0.515876096,18.73019786,2.275708657,-1.193386046,0.230292153,0.875994595,11.7033078,-3.482426311,-0.889308773,1.41928037,-3.534053063,1.548238631,NaN,NaN,-13.34072386,-1.366624023,0.224508871,1.064118424,1.309141197,0.154426685,-3.997229243
-0.046858904,1.061161148,NaN,NaN,-0.673292104,-5.969538841,-9.184094998,-1.533418371,2.839360926,-13.31438183,-0.838506409,-11.91948457,NaN,-1.544991639,-0.016817861,-0.696077604,-5.809133312,NaN,NaN,NaN,NaN,NaN,NaN,1.109807749,-3.023900232,-4.15055996,NaN,NaN,0.578832495,-0.944170421,-20.97531888,-1.420853749,-0.836225656,6.227594223,-0.234811881,6.661516078,NaN,-2.357461122,0.0434286,0.127785184,5.851382492,-2.217435708,NaN,NaN,NaN,NaN,NaN,NaN,-20.97531888,0.120815415,0.334222713,0.912590789,0.407080926,0.097514925,-0.962492891
1.728501413,2.926338749,NaN,NaN,0.849176796,1.096312411,8.98766656,-0.025156081,2.071975046,6.165377136,1.280770846,6.435982361,NaN,2.747796687,0.047515711,0.241038449,3.75486348,NaN,NaN,NaN,NaN,NaN,NaN,1.099005727,-0.906550822,-0.772196486,NaN,NaN,1.331667191,0.195324445,-10.45814689,-1.28882655,1.398431905,11.84717921,1.132858866,12.96890538,NaN,0.776282117,-0.078424114,0.316693346,9.545648434,-0.96163285,NaN,NaN,NaN,NaN,NaN,NaN,-10.45814689,-2.060734356,-0.0546954,0.760263047,1.214503134,0.036154733,-3.114186648
-0.557194102,1.237107152,NaN,NaN,-0.438124158,4.456337819,10.29613528,-0.068124175,-0.613760298,-3.514565486,-0.729769576,-12.02585853,NaN,-1.967976301,0.204653434,-0.112031246,-6.16166768,NaN,NaN,NaN,NaN,NaN,NaN,-0.026855553,-1.075471362,0.914284136,NaN,NaN,0.798073619,4.691190047,1.350087817,-1.198724515,0.945480251,7.773364334,0.489950936,0.833767303,NaN,-0.802237988,-0.042729171,0.152696595,3.31618108,-0.831188931,NaN,NaN,NaN,NaN,NaN,NaN,1.350087817,-0.330189307,-0.542058303,0.607845311,-0.483433999,-0.106347617,2.630194348
1.68510412,0.301244485,NaN,NaN,-1.800475189,-4.152214949,10.39584704,0.805370004,-0.079290312,-0.330696954,-0.791317379,-16.60209898,-6.875068663,-1.995318845,-0.095085423,-0.309034581,0.857801057,-3.299589638,15.79908971,3.288496131,-3.060375014,NaN,NaN,0.687620103,0.997283018,1.663862176,NaN,NaN,-1.097185243,0.578141543,13.24975319,-0.234981437,1.026357111,6.879118537,-0.214370816,-15.86769392,-4.941442127,-2.406596514,-0.306581473,-0.208173383,4.103617702,0.013722067,-3.016196101,13.61192618,1.262650657,-1.263505715,NaN,NaN,13.24975319,-0.748571819,0.744970284,-0.23192747,-1.480512623,-0.066433446,4.491767988
